RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
1032,93.71428571,0.051062092,0.054891748,0.003982843,0.002246732,0.11157067,0.001736111,0.107587827,0.099724265,0.166462418,0.214665033,NaN,NaN,81.56557377,81.56557377,7.021350587,9.275367501,7.101732494,9.356820753,7.101732494,9.356820753,20.56997853,22.88540751,23.43070602,0.081970478,0.081970478,13.66979687,16.52554386,0,13.58791963,16.44363229,13.58791963,16.44363229,25.74611772,NaN,NaN,NaN,NaN,NaN,123,152,3.485303348,79.35526316,3.709664411,3.042220493,81.64000345,0,0.163940956,-0.173036389,NaN,NaN,0.057468613,1,0.657894737,NSR
1033,102.8571429,0.046006944,0.054534314,0.004340278,0.002604167,0.104370915,0.001736111,0.100030637,0.111723856,0.158905229,0.209252451,NaN,NaN,74.79850746,74.79850746,6.996579898,8.06264973,7.127163491,8.195826212,7.127163491,8.195826212,19.90144324,21.03044564,24.80359078,0.134365808,0.134365808,13.05864131,17.95486773,0,12.92441135,17.82057219,12.92441135,17.82057219,25.93339923,27.95929822,NaN,NaN,NaN,NaN,135,152,2.553253268,73.64473684,2.639409316,1.222631299,74.84207253,0,0.268731616,-0.195740169,NaN,NaN,0.066864118,0,0,NSR
1034,72.9980198,0.054125817,0.05249183,0.057444853,0.02905433,0.129697712,0.028390523,0.072252859,0.090379902,0.182189542,0.256944444,NaN,NaN,104.6,104.6,6.524446508,10.75241774,12.00679505,16.26147701,17.43877686,21.68297464,24.68429196,28.93712502,31.74801604,5.6663479,10.93721344,18.21278179,25.26853451,5.611189601,12.71302539,19.77595627,7.30386813,14.338839,36.00005059,NaN,NaN,NaN,NaN,8.01173165,96,152,9.402575235,92.80921053,11.96184831,10.02186948,105.0217521,7.536060482,22.21475094,-0.111914751,NaN,NaN,0.108461305,5,3.289473684,NSR
1035,82.88316832,0.068065768,0.083537582,0.068984886,0.034773284,0.169526144,0.034211601,0.100541258,0.103247549,0.253063725,0.320976307,0.003925798,0.003886702,92.47222222,92.47222222,12.1206056,16.12935618,18.00440146,22.02516408,23.83258098,27.84709906,36.82414963,40.84264473,42.57437017,6.047568354,11.72228754,24.72954806,30.47660033,5.985141152,18.84917605,24.59834326,13.01226746,18.75613994,46.59259937,5.140278867,-16.34210748,26.10334476,-15.43065079,3.366359639,109,152,6.405232718,86.71052632,7.28611478,3.840086724,92.69379099,7.939315667,23.75499705,-0.055615825,0.233860128,-0.229920991,0.043419571,2,1.315789474,NSR
1036,94.47619048,0.06224469,0.087111928,0.073835784,0.037020016,0.13597835,0.036815768,0.062142565,0.056015114,0.223090278,0.27588848,0.003914841,0.003897659,80.95121951,80.95121951,12.03159648,15.82792949,17.59098713,21.39854737,23.12688031,26.92615026,30.01635091,33.82124648,32.91920906,5.712083418,11.09892315,18.00825191,20.90687596,5.730349431,12.46251899,15.36712844,6.94114118,9.824317099,36.72360373,5.09144056,-16.11192094,28.17047045,-21.09737372,NaN,124,152,4.936760497,78.90789474,4.822171464,2.023843361,81.10161247,7.672360606,22.541356,-0.050502429,0.23508307,-0.267271887,0.107759632,0,0,NSR
1037,82.28571429,0.059129902,0.103860294,0.073274101,0.036458333,0.163960376,0.036815768,0.090686275,0.093596814,0.26782067,0.330269608,0.003879945,0.003932555,93.01869159,93,14.95691416,18.52045738,20.4219181,23.99450339,25.97191463,29.53801922,38.0748536,41.64491314,43.07513487,5.616660381,11.0189579,23.13744343,28.1344062,5.715698541,17.67924433,22.67911276,12.1294393,17.12020893,46.64488319,4.597778803,-15.66365857,27.07083343,-16.96595036,4.479295016,108,152,9.476958095,88.15131579,8.968279924,6.628880843,93.5002124,7.248854344,22.35131682,-0.041727772,0.236045645,-0.245745892,0.055401559,7,4.605263158,NSR
1038,72.66932271,0.063265931,0.094158497,0.074346405,0.037530637,0.136693219,0.036815768,0.062346814,0.057904412,0.230851716,0.288602941,0.003958583,0.003853917,105.4787234,105.4787234,12.88947894,17.00875941,18.59170417,22.7207374,24.12817943,28.25137035,30.57451041,34.70221409,33.78754525,5.888067766,11.2449162,17.71296363,20.92141163,5.752269929,12.02973809,15.24239842,6.494404413,9.688700374,37.91490431,NaN,-17.42963005,30.03899804,-21.68458053,8.220198673,95,152,8.929664552,95.79605263,10.39241448,5.535138805,105.8560343,8.421709006,22.8852539,-0.051618566,0.258271022,-0.27872759,0.107243488,12,7.894736842,NSR
1039,71.90438247,0.065053105,0.099520016,0.075878268,0.037785948,0.167585784,0.03809232,0.091707516,0.087214052,0.267105801,0.330269608,0.003887361,0.003925139,106.1397849,106.1290323,14.00835281,18.27864362,19.75745237,24.03890941,25.55718775,29.83282011,38.12910015,42.40864757,42.32290192,5.949488771,11.55930724,24.14880766,28.33899787,5.986037081,18.40690069,22.60049221,12.59493979,16.7818294,46.60216373,4.764037082,-17.80161168,28.90243629,-16.82246444,4.013891533,94,152,6.978602315,96.15789474,9.558301092,4.623783241,106.3689562,8.568107331,23.49483309,-0.052269033,0.2645285,-0.251134092,0.047676707,7,4.605263158,NSR
1040,68.07968127,0.058874592,0.078993056,0.060100082,0.03027982,0.132097631,0.029820261,0.071997549,0.088950163,0.211090686,0.281403186,NaN,NaN,112.5454545,112.5,9.499013087,12.2616864,13.59233994,16.36058623,17.56075282,20.32405695,25.77566261,28.56928007,32.9916423,4.187615611,8.062766022,16.34942161,23.55382272,4.143887576,12.25726826,19.47441385,8.355884458,15.51030134,35.78438438,NaN,NaN,NaN,NaN,10.5868303,89,152,13.73772931,99.875,14.26693835,8.351347948,113.3807944,5.957950684,16.39426921,-0.098425811,NaN,NaN,0.149388329,23,15.13157895,NSR
1041,78.02390438,0.062704248,0.087928922,0.075878268,0.038143382,0.160130719,0.037734886,0.084252451,0.098651961,0.248059641,0.326848448,0.003930621,0.003881879,98.08910891,98.08910891,11.81471227,16.28447607,17.61008341,22.08452372,23.32563068,27.7980378,34.27723094,38.75255467,41.39613115,5.935947363,11.5152584,22.48223729,29.59770399,5.889983962,16.70025846,23.81673113,10.98214747,18.08811549,45.87129738,NaN,-15.31844832,26.36414853,-17.54575788,NaN,102,152,8.240324671,91.07894737,8.848083891,4.325494191,98.43462926,7.728952254,23.34118972,-0.046546055,0.224590529,-0.244074628,0.067088617,5,3.289473684,NSR
1042,94.85258964,0.065206291,0.077205882,0.072916667,0.037122141,0.134191176,0.035794526,0.06127451,0.053615196,0.211397059,0.262714461,0.003977845,0.003834655,80.96747967,80.96747967,10.46635052,14.39287998,16.0439299,19.97980282,21.41348487,25.34564806,28.1708141,32.10574325,30.68326197,5.719545204,10.95974727,17.73287904,20.24165636,5.495531433,12.15590214,14.6692291,6.782666137,9.285465108,34.61794011,NaN,-15.87433514,24.38737878,-16.1978441,NaN,124,152,13.81876594,78.92105263,12.60793851,10.689304,82.13824357,6.449379604,22.17482391,-0.061006721,0.219801706,-0.212845289,0.073355756,14,9.210526316,NSR
1043,81.08366534,0.068780637,0.096098856,0.075265523,0.037683824,0.140063317,0.037581699,0.064797794,0.089613971,0.236162173,0.328993056,0.0039029,0.0039096,94.42857143,94.43809524,13.98691247,19.10217577,19.6815691,24.80714415,25.37296921,30.49173618,32.76200128,37.88577092,41.51465564,5.87124743,11.39084868,18.79951321,27.54709303,5.894484865,13.12309073,21.86786281,7.432899589,16.1625931,46.63810767,4.316094797,-16.79563322,29.07640085,-20.58684765,6.331911794,106,152,3.864015042,89,5.556453202,2.895045247,94.50759607,8.361439786,23.15658097,-0.047079947,0.251291205,-0.267667845,0.098283721,2,1.315789474,NSR
1044,105.1428571,0.059538399,0.061887255,0.086141748,0.04370915,0.181474673,0.042432598,0.095332925,0.10963031,0.243361928,0.332363154,0.003971506,0.003840994,72.81021898,72.81751825,7.951416048,11.93908479,13.90005763,17.8999545,19.67251302,23.66964258,31.98550039,35.98544295,39.63528346,6.121622216,11.74529766,24.07384443,31.72051954,5.915066567,18.11815762,25.76538025,12.3314067,19.97606639,43.6351104,NaN,-18.20271738,25.25179943,-14.57307671,NaN,138,152,1.897108236,71.90789474,2.001009003,1.153052778,72.83492986,7.692498779,23.78198645,-0.090426173,0.231650766,-0.21659652,0.041185531,0,0,NSR
1045,73.14285714,0.051164216,0.06030433,0.030075572,0.015165441,0.134599673,0.014910131,0.104524101,0.120098039,0.194904003,0.267258987,NaN,NaN,104.6,104.6,7.633873766,9.277623785,7.801753989,9.446028008,7.970495584,9.614441797,21.95971878,23.63171228,28.096532,0.169651952,0.336933039,14.39277967,20.52538715,0.170530878,14.22430093,20.35708876,14.05634138,20.18867118,29.76855188,14.49971217,NaN,NaN,NaN,NaN,96,152,15.95678374,91.38815789,16.43194138,19.942618,105.810108,0.106991472,0.677115869,-0.118738422,NaN,NaN,0.043862703,8,5.263157895,NSR
1046,82.61354582,0.049938725,0.056219363,0.022007761,0.011386846,0.12719567,0.010620915,0.105187908,0.10692402,0.183415033,0.233047386,NaN,NaN,92.4953271,92.4953271,6.976925531,8.475265129,7.104827101,8.605248306,7.104827101,8.605248306,20.96684073,22.523541,23.51859665,0.130854737,0.130854737,14.11631434,16.66227521,0,13.98559264,16.53150016,13.98559264,16.53150016,25.07507724,22.66305086,NaN,NaN,NaN,4.259406209,108,152,6.474065922,85.59868421,7.962686892,3.997919092,92.72162135,0,0.261709474,-0.177014999,NaN,NaN,0.057105196,3,1.973684211,NSR
1047,94.47619048,0.064031863,0.08813317,0.082056781,0.041156046,0.143484477,0.040900735,0.061427696,0.059385212,0.231617647,0.291717729,0.003914841,0.003897659,80.95121951,80.95121951,12.03159648,15.82792949,17.59098713,21.39854737,23.12688031,26.92615026,30.01635091,33.82124648,32.91920906,5.712083418,11.09892315,18.00825191,20.90687596,5.730349431,12.46251899,15.36712844,6.94114118,9.824317099,36.72360373,5.09144056,-16.11192094,28.17047045,-21.09737372,NaN,124,152,4.936760497,78.39473684,5.017576105,2.023843361,81.10161247,7.672360606,22.541356,-0.050502429,0.23508307,-0.267271887,0.107759632,0,0,NSR
1048,86.0952381,0.062142565,0.099264706,0.080729167,0.040492239,0.140676062,0.040236928,0.059946895,0.052083333,0.239940768,0.294781454,0.003909393,0.003903107,88.98214286,88.99107143,13.95573158,17.89167226,19.39489842,23.34549534,24.82438433,28.76476925,31.49139516,35.4375666,33.42049713,5.614698456,10.87537462,17.5629847,19.48788958,5.612523401,12.13278755,14.0640607,6.709357779,8.623805184,37.36610941,5.707144081,-17.03332458,28.80753342,-20.18053754,NaN,113,152,2.76451411,84.76973684,4.339357158,1.652164812,89.02507672,7.536395984,22.10259648,-0.051376661,0.251201924,-0.262901498,0.095714184,0,0,NSR
1049,82.28571429,0.060917075,0.104881536,0.081495098,0.040594363,0.171466503,0.040900735,0.089971405,0.096966912,0.276348039,0.346098856,0.003879945,0.003932555,93.01869159,93,14.95691416,18.52045738,20.4219181,23.99450339,25.97191463,29.53801922,38.0748536,41.64491314,43.07513487,5.616660381,11.0189579,23.13744343,28.1344062,5.715698541,17.67924433,22.67911276,12.1294393,17.12020893,46.64488319,4.597778803,-15.66365857,27.07083343,-16.96595036,4.479295016,108,152,9.476958095,87.63815789,9.173683892,6.628880843,93.5002124,7.248854344,22.35131682,-0.041727772,0.236045645,-0.245745892,0.055401559,7,4.605263158,NSR
1050,72.66932271,0.065053105,0.095179739,0.082567402,0.041666667,0.144199346,0.040900735,0.061631944,0.06127451,0.239379085,0.30443219,0.003958583,0.003853917,105.4787234,105.4787234,12.88947894,17.00875941,18.59170417,22.7207374,24.12817943,28.25137035,30.57451041,34.70221409,33.78754525,5.888067766,11.2449162,17.71296363,20.92141163,5.752269929,12.02973809,15.24239842,6.494404413,9.688700374,37.91490431,NaN,-17.42963005,30.03899804,-21.68458053,8.220198673,95,152,8.929664552,95.28289474,10.69357056,5.535138805,105.8560343,8.421709006,22.8852539,-0.051618566,0.258271022,-0.27872759,0.107243488,12,7.894736842,NSR
1051,71.90438247,0.066840278,0.100541258,0.084099265,0.041921977,0.175091912,0.042177288,0.090992647,0.09058415,0.27563317,0.346098856,0.003887361,0.003925139,106.1397849,106.1290323,14.00835281,18.27864362,19.75745237,24.03890941,25.55718775,29.83282011,38.12910015,42.40864757,42.32290192,5.949488771,11.55930724,24.14880766,28.33899787,5.986037081,18.40690069,22.60049221,12.59493979,16.7818294,46.60216373,4.764037082,-17.80161168,28.90243629,-16.82246444,4.013891533,94,152,6.978602315,95.64473684,9.891050214,4.623783241,106.3689562,8.568107331,23.49483309,-0.052269033,0.2645285,-0.251134092,0.047676707,7,4.605263158,NSR
1052,68.07968127,0.060661765,0.080014297,0.068321078,0.03441585,0.139603758,0.033905229,0.07128268,0.092320261,0.219618056,0.297232435,NaN,NaN,112.5454545,112.5,9.499013087,12.2616864,13.59233994,16.36058623,17.56075282,20.32405695,25.77566261,28.56928007,32.9916423,4.187615611,8.062766022,16.34942161,23.55382272,4.143887576,12.25726826,19.47441385,8.355884458,15.51030134,35.78438438,NaN,NaN,NaN,NaN,10.5868303,89,152,13.73772931,99.36184211,14.53538506,8.351347948,113.3807944,5.957950684,16.39426921,-0.098425811,NaN,NaN,0.149388329,23,15.13157895,NSR
1053,78.02390438,0.052593954,0.063316993,0.03880719,0.019658905,0.122906454,0.019148284,0.084099265,0.091656454,0.186223448,0.242340686,NaN,NaN,98.0990099,98.0990099,7.752333067,9.248608412,9.217490562,10.71635914,10.60324442,12.10147915,21.74903727,23.30777922,25.90760874,1.5015731,2.853760011,14.1358008,18.28525524,1.451444508,12.6702083,16.82415724,11.30720824,15.43877679,27.46605846,NaN,NaN,NaN,NaN,NaN,102,152,8.789625918,90.74342105,9.373622042,7.037577708,98.49199596,2.08855663,5.806777618,-0.172474301,NaN,NaN,0.097672927,14,9.210526316,NSR
1054,94.85258964,0.050602533,0.067248775,0.036254085,0.018331291,0.12377451,0.017922794,0.087520425,0.115451389,0.191023284,0.267514297,NaN,NaN,80.95934959,80.95934959,8.814858395,10.68647935,10.79006152,12.66426786,12.71724968,14.59039216,23.64742376,25.56190015,31.05989485,2.010367075,3.904604257,14.92856323,22.33678492,1.989072748,12.95213202,20.36631951,11.04894243,18.44138729,32.97591389,NaN,NaN,NaN,NaN,6.631243023,124,152,14.49103921,78.40131579,13.28088099,12.44164287,82.24601209,2.366922624,7.90404408,-0.135052706,NaN,NaN,0.090426192,23,15.13157895,NSR
1055,81.08366534,0.069189134,0.091043709,0.074091095,0.037173203,0.137254902,0.036917892,0.063163807,0.094413807,0.228298611,0.328278186,0.0039163,0.0038962,94.42857143,94.42857143,13.2036005,18.81523589,18.76891196,24.38865287,24.29212287,29.90474665,30.75242978,36.37186678,38.97176742,5.730118453,11.08962288,17.57340983,25.78450218,5.771696708,12.02279604,20.24151582,6.542907545,14.71318937,44.59049744,NaN,-16.51389243,30.86336684,-25.105545,9.820204505,106,152,3.86894139,88.48684211,5.912524454,2.891722015,94.50779761,8.42501413,22.59143804,-0.044596127,0.248707119,-0.304136401,0.144181552,1,0.657894737,NSR
1056,105.1428571,0.045751634,0.0546875,0.004187092,0.00245098,0.106158088,0.001736111,0.101970997,0.107587827,0.160845588,0.205882353,NaN,NaN,72.81021898,72.81021898,7.016787323,8.132872464,7.123243193,8.241525497,7.123243193,8.241525497,20.27567444,21.45313107,24.47978055,0.109521324,0.109521324,13.40682657,17.60439741,0,13.29740974,17.49493742,13.29740974,17.49493742,25.65758419,26.91694872,NaN,NaN,NaN,NaN,138,152,1.897108236,71.90789474,2.001009003,1.153052778,72.83492986,0,0.219042649,-0.191895937,NaN,NaN,0.064292807,0,0,NSR
1057,124.458498,0.04382622,0.100181021,0.090987043,0.04535061,0.19107279,0.045636433,0.100085747,0.094559832,0.291253811,0.367806784,0.003893258,0.003919242,61.65644172,61.65644172,12.8416357,16.92470605,18.6420131,22.73535052,24.47527308,28.56359127,37.2883519,41.3805217,43.00639817,5.990853973,11.64427462,24.47630947,30.18919555,6.016213351,18.67897632,24.39800216,12.83905486,18.54705851,47.09817713,NaN,-17.54607308,28.26621553,-16.83809041,4.489119858,164,163,2.601038887,61.65644172,2.609054434,0.960982452,61.71128105,8.5020153,23.65134194,-0.055399919,0.256418264,-0.247409068,0.051484691,0,0,NSR
1058,92.95238095,0.062118902,0.095893674,0.090558308,0.045493521,0.190310595,0.045064787,0.099752287,0.097465701,0.286204268,0.356516768,0.003926625,0.003885875,82.40495868,82.40495868,12.21966995,16.09305134,18.03166428,21.91856294,23.7948206,27.67461877,36.71911462,40.6033479,42.04168431,5.999069726,11.58686311,24.52886685,29.84800908,5.940884452,18.72069161,24.04216351,12.94745175,18.26323571,45.92563224,5.516169028,-17.50752836,27.98065968,-16.47880387,3.601193939,122,163,6.867793458,76.55828221,7.794971368,2.711587788,82.69065123,8.327019792,23.52681728,-0.059126294,0.251721821,-0.246777443,0.045794203,1,0.613496933,NSR
1059,71.13944223,0.059498857,0.09851372,0.089319741,0.044874238,0.160203887,0.044445503,0.070884146,0.07898247,0.258717607,0.335794588,0.003929161,0.003883339,107.2282609,107.2173913,12.78873319,16.95433629,18.4734702,22.64862013,24.09802031,28.26753378,30.45654732,34.63054008,36.6959296,5.867683755,11.31546053,17.69586546,23.92960292,5.833450936,12.02824234,18.26362148,6.407955542,12.62330344,40.86957442,4.568322491,-17.3353111,29.58171303,-21.48082368,7.59421637,93,163,8.545407184,89.3006135,14.96643492,5.470806031,107.5682291,8.396733186,23.01659522,-0.051606517,0.2565327,-0.271874272,0.110066896,12,7.36196319,NSR
1060,74.96414343,0.060927973,0.10461128,0.089939024,0.045302973,0.18869093,0.044636052,0.098751905,0.091701601,0.29330221,0.361232851,0.003942486,0.003870014,101.8453608,101.8453608,14.07127529,18.38109212,19.85024404,24.17202834,25.53487403,29.85027295,38.20627951,42.52581448,42.28901795,5.981173242,11.47440975,24.16370514,28.24289475,5.875205528,18.39121409,22.47367549,12.69456137,16.77059648,46.60826136,4.916109367,-17.8339693,29.23507496,-17.13987308,3.977442937,98,163,5.991988132,87.06748466,12.33935937,4.126459653,102.0214754,8.539178756,23.33078852,-0.052992648,0.26435908,-0.257498117,0.047252952,6,3.680981595,NSR
1061,79.55378486,0.060403963,0.093607088,0.09017721,0.045302973,0.181735899,0.044874238,0.091558689,0.10580221,0.275342988,0.360327744,0.003923323,0.003889177,96.55339806,96.55339806,11.74314333,16.19308339,17.53330931,21.98855542,23.25276068,27.70587204,34.55340191,39.00979806,41.96126301,5.954022949,11.51496201,22.83329798,30.23719287,5.920337298,17.05809158,24.46317762,11.33473548,18.72810073,46.41748658,NaN,-16.5355868,28.30042078,-18.62159471,NaN,104,163,10.9249231,84.73006135,12.836089,4.992728276,97.16950459,8.312643391,23.38932226,-0.050626661,0.242737664,-0.261814453,0.069264361,6,3.680981595,NSR
1062,80,0.063738567,0.104182546,0.089462652,0.044683689,0.162966845,0.044778963,0.073504192,0.093368902,0.26714939,0.361661585,0.003885958,0.003926542,95.60576923,95.61538462,13.86122157,19.07401247,19.52400141,24.74677488,25.23175812,30.44804044,32.8943203,38.11544356,41.44266137,5.83370959,11.37533889,19.05677377,27.60025707,5.901554381,13.41074389,21.95198985,7.703916675,16.2308548,46.6634729,4.2393267,-16.57100482,28.50433954,-19.97127919,6.136077543,105,163,6.678637397,84.25153374,10.55449631,3.670878794,95.83875681,8.162648843,23.11060286,-0.046612742,0.247652443,-0.260704509,0.094036396,3,1.840490798,NSR
1063,85.33333333,0.062309451,0.091653963,0.08984375,0.045731707,0.154868521,0.044112043,0.065024771,0.055449695,0.246522485,0.304258765,0.004007711,0.003804789,90.21621622,90.20720721,11.42165485,15.55095923,17.27599736,21.424453,22.86028708,26.99752754,29.2615591,33.40546703,31.85668627,6.047021289,11.45049703,17.87591306,20.46630788,5.783735741,12.02957965,14.62501069,6.447962193,9.026112619,36.00002557,6.453700665,-17.9234815,29.19357897,-20.93549721,8.089904106,112,163,5.164685012,81.47852761,8.401701128,3.816114159,90.36392886,8.489296038,23.28125406,-0.066625045,0.251484021,-0.269645536,0.102537881,2,1.226993865,NSR
1064,74.496,0.06216654,0.095226753,0.089748476,0.045255335,0.154392149,0.04449314,0.064643674,0.069740854,0.249618902,0.322170351,0.00394286,0.00386964,103.1458333,103.15625,12.17728747,16.10355455,17.94252816,21.88300634,23.60522506,27.53741095,29.9272932,33.86461621,35.86508164,5.95325248,11.43753502,17.78112196,23.71430621,5.85792715,12.03041084,17.96242317,6.364342209,12.28398901,39.80210143,5.618248224,-17.61828505,28.96953066,-20.38539668,6.750433306,97,163,6.26162114,89.29447853,11.70167267,3.478847837,103.3357191,8.400109006,23.24871465,-0.058865279,0.254059298,-0.262870566,0.099210574,1,0.613496933,NSR
